smiles,emission
O=C(C1=CC=CC=C1)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4,524.0
O=C(OCC)C1=NN(N=C1C2=CC=CC=C2)C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3,449.0
O=C(C1=CC=CC=C1)C2=NN(N=C2C3=CC=CC=C3)C4=CC=CC=C4,366.0
O=C(C1=CC=CC=C1)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(OC)C=C4,377.0
O=C(C1=CC=CC=C1)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N(C)C)C=C4,550.0
O=C(C1=CC=CC=C1)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N5C6=C(C=CC=C6)C7=C5C=CC=C7)C=C4,473.0
O=C(C1=CC=C(F)C=C1)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4,524.0
O=C(C1=CC=C(Cl)C=C1)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4,540.0
O=C(C1=CC=C(Br)C=C1)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4,542.0
O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4,470.0
O=C(C1=CC=C(C=CC=C2)C2=C1)C3=NN(N=C3C4=CC=CC=C4)C5=CC=C(N(C6=CC=CC=C6)C7=CC=CC=C7)C=C5,537.0
O=C(C1=CC=CC=C1)C2=NN(N=C2C3=CC=C([Si](C)(C)C)C=C3)C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4,533.0
O=C(C1=CC=CC=C1)C2=NN(N=C2)C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3,530.0
O=C(C1=CC=CC=C1)C2=NN(N=C2C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C6=CC=C(N(C7=CC=CC=C7)C8=CC=CC=C8)C=C6,537.0
O=C(C1=CC=CC=C1F)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4,520.0
O=C(C1=C(F)C=CC=C1F)C2=NN(N=C2C3=CC=CC=C3)C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4,505.0
CC(C=C1C)=[N+]([B-](F)(N2C(C)=C3)F)C1=CC2=C3C,517.0
CC1=CC2=[N+]3C(C=C2O1)=CC1=CC2=C(C=C(C)O2)N1[B-]3(F)F,583.0
CC1=CC2=C(O1)C=C3N2[B-](F)(F)[N+]4=C5C=C(C)OC5=CC4=C3C(F)(F)F,620.0
F[B-]([N+]1=C2C=C(C3=CC=C(OC)C=C3)OC2=CC1=C4)(F)N5C4=CC(O6)=C5C=C6C7=CC=C(OC)C=C7,683.0
F[B-]([N+]1=C2C=C(C3=CC=C(OC)C=C3)OC2=CC1=C4C(F)(F)F)(F)N5C4=CC(O6)=C5C=C6C7=CC=C(OC)C=C7,738.0
F[B-]([N+]1=C2C=C(C3=CC=CC=C3)OC2=CC1=C4)(F)N5C4=CC(O6)=C5C=C6C7=CC=CC=C7,661.0
F[B-]([N+]1=C2C=C(C3=C(OC)C=CC=C3)OC2=CC1=C4)(F)N5C4=CC(O6)=C5C=C6C7=CC=CC=C7OC,680.0
F[B-]([N+]1=C2C=C(C3=CC=C(C(C)C)C=C3)OC2=CC1=C4)(F)N5C4=CC(O6)=C5C=C6C7=CC=C(C(C)C)C=C7,671.0
F[B-]([N+]1=C2C=C(C3=C(C(C)C)C=CC=C3)OC2=CC1=C4)(F)N5C4=CC(O6)=C5C=C6C7=CC=CC=C7C(C)C,655.0
F[B-]([N+]1=C2C=C(C3=C(OC)C=CC(OC)=C3)OC2=CC1=C4)(F)N5C4=CC(O6)=C5C=C6C7=CC(OC)=CC=C7OC,689.0
F[B-]([N+]1=C2C=C(C3=C(OC)C=C(OC)C=C3)OC2=CC1=C4)(F)N5C4=CC(O6)=C5C=C6C7=CC=C(OC)C=C7OC,701.0
F[B-]([N+]1=C2C=C(C)OC2=CC1=C3)(F)N4C3=C(C)C=C4C,549.0
CC1=CC2=C(O1)C=C3N2[B-](F)(F)[N+]4=C5C=C(C6=CC=CC=C6)OC5=CC4=C3,620.0
F[B-]([N+]1=C2C=C(C3=C(OC)C=C(OC)C=C3)OC2=CC1=C4)(F)N5C4=C(C)C=C5C,605.0
CC1=CC2=C(O1)C=C3N2[B-](F)(F)[N+]4=C5C=C(C6=CC=CC=C6)OC5=CC4=C3,644.0
O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(N)C=C4,546.0
O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(N)C=C4,572.0
O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(OC)C=C4,555.0
O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(C)C=C4,534.0
O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C([H])C=C4,523.0
O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(F)C=C4,525.0
O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(C(F)(F)F)C=C4,514.0
O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(C#N)C=C4,512.0
O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC(C#N)=C(C#N)C=C4,500.0
CC1=CC=C(NCCC)C2=NC(C)(C)N=C21,650.0
CCCNC1=CC=C([N+]([O-])=O)C2=NNN=C12,460.0
CCCNC1=CC=C([N+]([O-])=O)C2=NSN=C12,548.0
CCCNC1=CC=C([N+]([O-])=O)C2=N[Se]N=C12,606.0
CCCNC1=CC=C([N+]([O-])=O)C2=NC3(CCCCC3)N=C12,650.0
CCCNC1=CC=C(C2=NON=C12)[N+]([O-])=O,542.0
CC1=CC(C2=CC=CC=C2)=[O+]C3=CC(N(C)C)=CC=C31,587.0
CN(C)C1=CC=C(C(/C=C2C3=CC=C(N(C)C)C=C3OC(C4=CC=CC=C4)=C\2)=CC(C5=CC=CC=C5)=[O+]6)C6=C1,684.0
CN(C)C1=CC=C(C(/C=C/C=C2C3=CC=C(N(C)C)C=C3OC(C4=CC=CC=C4)=C/2)=CC(C5=CC=CC=C5)=[O+]6)C6=C1,766.0
CN(C)C1=CC=C(C(/C=C/C=C/C=C2C3=CC=C(N(C)C)C=C3OC(C4=CC=CC=C4)=C/2)=CC(C5=CC=CC=C5)=[O+]6)C6=C1,908.0
CN(C)C1=CC=C(C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3C4=CC=C(N(C)C)C=C4OC(C5=CC=CC=C5)=C\3)=CC(C6=CC=CC=C6)=[O+]7)C7=C1,1045.0
C12=CC=CC3=[N+]1C(C4=C3C=CC=C4)=C(C5=CC=CC=C5)O2,404.0
FC1=CC=C(C2=C(C3=C4C=CC=C3)[N+]5=C4C=CC=C5O2)C=C1,414.0
ClC1=CC=C(C2=C(C3=C4C=CC=C3)[N+]5=C4C=CC=C5O2)C=C1,410.0
COC1=CC(C2=C(C3=C4C=CC=C3)[N+]5=C4C=CC=C5O2)=CC=C1,455.0
COC1=CC=C(C2=C(C3=C4C=CC=C3)[N+]5=C4C=CC=C5O2)C=C1,458.0
C12=CC=CC3=[N+]1C(C4=C3C=CC=C4)=C(C5=CC=C(C=CC=C6)C6=C5)O2,481.0
C12=CC=CC3=[N+]1C(C4=C3C=CC=C4)=C(C5=C(C=CC=C6)C6=CC7C5=CC=CC7)O2,487.0
CN(C)C1=CC=C(C2=C(C3=C4C=CC=C3)[N+]5=C4C=CC=C5O2)C=C1,555.0
C12=CC=CC3=[N+]1C(C4=C3C=CC=C4)=C(C5=CC=C(C=C6)C7C5=CC=C8C7C6=CC=C8)O2,588.0
O=C(C1=C2C(C3=CC(NCC=C)=C24)=C(C(N(CC=C)C3=O)=O)C=C1)N(CC=C)C4=O,551.0
O=C(C1=C2C(C3=CC(NCC=C)=C24)=C(C(N(CC=C)C3=O)=O)C(NC=C)=C1)N(CC=C)C4=O,632.0
O=P(C1=CC=CC2=CC=CC3=C12)(C4=CC=CC=C4)C5=C6C3=CC=CC6=CC=C5,446.0
O=P(C1=CC=CC2=CC=CC3=C12)(OCC)C4=C5C3=CC=CC5=CC=C4,442.0
O=P(C1=CC=CC2=CC=CC3=C12)(OC4=C(C)C=C(C)C=C4C)C5=C6C3=CC=CC6=CC=C5,442.0
O=[N+](C1=CC=CC=C1COC2=C(/C=N/N=C/C3=C(OCC4=CC=CC=C4[N+]([O-])=O)C=C(OC)C=C3)C=CC(OC)=C2)[O-],521.0
O=[N+](C1=CC=CC=C1COC2=C(/C=N/N=C/C3=C(OCC4=CC=CC=C4[N+]([O-])=O)C=CC=C3)C=CC=C2)[O-],541.0
ClC1=CC(/C=N/N=C/C2=C(OCC3=CC=CC=C3[N+]([O-])=O)C=CC(Cl)=C2)=C(OCC4=CC=CC=C4[N+]([O-])=O)C=C1,566.0
O=C(C1=CC=CC=C1)COC2=C(/C=N/N=C/C3=C(OCC(C4=CC=CC=C4)=O)C=C(OC)C=C3)C=CC(OC)=C2,522.0
O=C(C1=CC=CC=C1)COC2=C(/C=N/N=C/C3=C(OCC(C4=CC=CC=C4)=O)C=CC=C3)C=CC=C2,540.0
O=C(C1=CC=CC=C1)COC2=C(/C=N/N=C/C3=C(OCC(C4=CC=CC=C4)=O)C=CC(Cl)=C3)C=C(Cl)C=C2,568.0
O=C(O1)C=C(C2=C1C=C(OC)C=C2)COC3=C(/C=N/N=C/C4=C(OCC(C5=C6C=C(OC)C=C5)=CC(O6)=O)C=C(OC)C=C4)C=CC(OC)=C3,445.0
O=C(O1)C=C(COC(C=CC=C2)=C2/C=N/N=C/C3=C(OCC(C4=C5C=C(OC)C=C4)=CC(O5)=O)C=CC=C3)C6=C1C=C(OC)C=C6,443.0
ClC1=CC(/C=N/N=C/C2=C(OCC(C3=C4C=C(OC)C=C3)=CC(O4)=O)C=CC(Cl)=C2)=C(OCC(C5=C6C=C(OC)C=C5)=CC(O6)=O)C=C1,431.0
OC1=C(/C=N/N=C/C2=C(O)C=C(OC)C=C2)C=CC(OC)=C1,526.0
OC1=C(/C=N/N=C/C2=C(O)C=CC=C2)C=CC=C1,545.0
OC1=C(/C=N/N=C/C2=C(O)C=CC(Cl)=C2)C=C(Cl)C=C1,573.0
C1(C2=CC=CC=C2)=CC(C3=CC=CC=C3)=CC(C4=CC=CC=C4)=[O+]1,465.0
NC(C=C1)=CC=C1C2=CC(C3=CC=CC=C3)=CC(C4=CC=C(N)C=C4)=[O+]2,670.0
NC(C=C1)=CC=C1C2=CC(C3=C(OC)C=CC=C3)=CC(C4=CC=C(N)C=C4)=[O+]2,664.0
NC(C=C1)=CC(C2)=C1C3=C2C(C4=CC=CC=C4)=C5C(C6=CC=C(N)C=C6C5)=[O+]3,656.0
NC(C=C1)=CC(C2)=C1C3=C2C(C4=C(OC)C=CC=C4)=C5C(C6=CC=C(N)C=C6C5)=[O+]3,653.0
NC(C=C1)=CC(C2)=C1C3=C2C(C4=C(O)C=CC=C4)=C5C(C6=CC=C(N)C=C6C5)=[O+]3,647.0
NC(C=C1)=CC(C2)=C1C3=C2C(C(C=C4)=CC=C4N(C)C)=C5C(C6=CC=C(N)C=C6C5)=[O+]3,640.0
NC(C=C1)=CC(C2)=C1C3=C2C(C(C(F)=C4F)=C(F)C(F)=C4F)=C5C(C6=CC=C(N)C=C6C5)=[O+]3,601.0
COC(C=CC=C1)=C1C2=C3C(C4=CC=C(N(CC)CC)C=C4C3)=[O+]C5=C2CC6=C5C=CC(N(CC)CC)=C6,680.0
NC(C=C1)=CC2=C1C3=C(CCC2)C(C4=CC=CC=C4)=C5C(C(C=CC(N)=C6)=C6CCC5)=[O+]3,665.0
COC(C=CC=C1)=C1C2=C3C(C(C=CC(N)=C4)=C4CCC3)=[O+]C5=C2CCCC6=C5C=CC(N)=C6,658.0
NC(C=C1)=CC2=C1C3=C(CCC2)C(C4=C(C(O)=O)C=CC=C4)=C5C(C(C=CC(N)=C6)=C6CCC5)=[O+]3,641.0
CN(C)C(C=C1)=CC2=C1C3=C(CCC2)C(C4=C(C(O)=O)C=CC=C4)=C5C(C(C=CC(N(C)C)=C6)=C6CCC5)=[O+]3,668.0
CC(NC1=CC2=C(C=C1)C3=[O+]C4=C(CCCC5=C4C=CC(NC(C)=O)=C5)C(C6=CC=CC=C6)=C3CCC2)=O,587.0
C1(C2=CC=CC=C2)=NC=C3N1C(C4=CC=CC=C4)=CC=C3,473.0
COC(C=C1)=CC=C1C2=CC=CC3=CN=C(C4=CC=CC=C4)N32,468.0
CC(C=C1)=CC=C1C2=CC=CC3=CN=C(C4=CC=CC=C4)N32,470.0
FC(C=C1)=CC=C1C2=CC=CC3=CN=C(C4=CC=CC=C4)N32,469.0
ClC(C=C1)=CC=C1C2=CC=CC3=CN=C(C4=CC=CC=C4)N32,478.0
O=C(C)C(C=C1)=CC=C1C2=CC=CC3=CN=C(C4=CC=CC=C4)N32,506.0
COC(C=C1)=CC=C1C2=NC=C3N2C(C4=CC=CC=C4)=CC=C3,484.0
CC(C)(C)C(C=C1)=CC=C1C2=NC=C3N2C(C4=CC=CC=C4)=CC=C3,479.0
N#CC(C=C1)=CC=C1C2=NC=C3N2C(C4=CC=CC=C4)=CC=C3,457.0
COC(C=C1)=CC=C1C2=CC=CC3=CN=C(C4=CC=C(C#N)C=C4)N32,447.0
CC(C(C=C1)=CC=C1C2=CC=CC3=CN=C(C4=CC=C(OC)C=C4)N32)=O,537.0
CC(C=C1)=CC=C1C2=NC=C3N2C4=C(C=CC=C4)C=C3,424.0
CC(C=CC=C1)=C1C2=NC=C3N2C4=C(C=CC=C4)C=C3,425.0
C1(N23)=CC=CC2=CN=C3C4=C1C=CC=C4,464.0
C1(C2=CC=CC=C2)=CC3=C(C4=NC=C5N4C3=CC=C5)C=C1,475.0
CC(C)(C)C1=CC2=C(C3=NC=C4N3C2=CC=C4)C=C1,469.0
C1(C=C(OCC2=CC=CC=C2)C=C3)=C3C4=NC=C5N4C1=CC=C5,486.0
OCCOC1=CC2=C(C3=NC=C4N3C2=CC=C4)C=C1,489.0
CN(C)C1=CC2=C(C3=NC=C4N3C2=CC=C4)C=C1,552.0
FC1=CC2=C(C3=NC=C4N3C2=CC=C4)C=C1,476.0
ClC1=CC2=C(C3=NC=C4N3C2=CC=C4)C=C1,473.0
O=C(C1=CC2=C(C3=NC=C4N3C2=CC=C4)C=C1)OC,461.0
N#CC1=CC2=C(C3=NC=C4N3C2=CC=C4)C=C1,463.0
COC1=C(OC)C2=C(C3=NC=C4N3C2=CC=C4)C=C1OC,471.0
FC1=C(F)C2=C(C3=NC=C4N3C2=CC=C4)C(F)=C1F,467.0
COC1=CC=CC2=C1C3=NC=C4N3C2=CC=C4,480.0
C1(C=CC=C2)=C2C=CC3=C1C4=NC=C5N4C3=CC=C5,487.0
C12=C(C3=NC=C4N3C2=CC=C4)OC=C1,480.0
C12=C(C3=NC=C4N3C2=CC=C4)SC=C1,478.0
CC1=CC2=CC=CC3=CN=C1N32,450.0
C1(C2=CC=CC=C2)=CC3=NC=C4N3C1=CC=C4,506.0
C1(C=CC=C2)=C2C3=NC(C4=CC=CC=C4)=C5N3C1=CC=C5,512.0
N#CC(C=C1)=CC=C1C2=C3N4C(C5=C(C=CC=C5)C4=CC=C3)=N2,498.0
COC(C=C1)=CC=C1C2=C3N4C(C5=C(C=CC=C5)C4=CC=C3)=N2,553.0
C1(C=CC=C2)=C2C3=NC(C4=CC=CS4)=C5N3C1=CC=C5,538.0
C1(C=C(OCC2=CC=CC=C2)C=C3)=C3C4=NC(C5=CC=CC=C5)=C6N4C1=CC=C6,533.0
COC1=CC=C(C=C1)C2=C3N4C(C5=C(C=C(OCC6=CC=CC=C6)C=C5)C4=CC=C3)=N2,555.0
CCCN(CCC)C1=CC=C(C=C1)C2=C3N4C(C5=C(C=C(OCC6=CC=CC=C6)C=C5)C4=CC=C3)=N2,620.0
C1(C=C(OCC2=CC=CC=C2)C=C3)=C3C4=NC(C5=CC=CS5)=C6N4C1=CC=C6,557.0
CN(C)C(C=C1)=CC2=C1C3=NC(C4=CC=CC=C4)=C5N3C2=CC=C5,579.0
FC(C=C1)=CC2=C1C3=NC(C4=CC=C(OC)C=C4)=C5N3C2=CC=C5,550.0
COC(C(OC)=C1)=C(OC)C2=C1C3=NC(C4=CC=CC=C4)=C5N3C2=CC=C5,507.0
COC(C(OC)=C1)=C(OC)C2=C1C3=NC(C4=CC=C(C#N)C=C4)=C5N3C2=CC=C5,497.0
COC(C(OC)=C1)=C(OC)C2=C1C3=NC(C4=CC=C(OC)C=C4)=C5N3C2=CC=C5,526.0
CC1=CC2=CC=CC3=C(C4=CC=CC=C4)N=C1N32,490.0
CC1=CC2=CC=C(C3=CC=CC=C3)C4=C(C5=CC=CC=C5)N=C1N42,529.0
CC(C=C1)=CC=C1C2=C3N4C(C(C=CC=C5)=C5C4=CC=C3)=N2,524.0
C12=C(C=CC=C2)C3=[N+](CC4=CC=CC=C4)C=C5N3C1=CC=C5,458.0
O=C(OC)C1=CC2=C(C=C1)C3=[N+](CC4=CC=CC=C4)C=C5N3C2=CC=C5,437.0
COC1=CC2=C(C(OC)=C1OC)C3=CC=CC4=C[N+](CC5=CC=CC=C5)=C2N43,503.0
OC(C1=CC2=C(C=C1)C3=NC=C4N3C2=CC=C4)=O,462.0
O=C(OCCCCCCO)C1=CC2=C(C=C1)C3=NC=C4N3C2=CC=C4,464.0
OCC1=CC2=C(C=C1)C3=NC=C4N3C2=CC=C4,468.0
[N-]=[N+]=NCC1=CC2=C(C=C1)C3=NC=C4N3C2=CC=C4,468.0
[NH3+]CC1=CC2=C(C=C1)C3=NC=C4N3C2=CC=C4,467.0
C1(C2=NC=C3N2C=CC=C3)=CC=CC=C1,461.0
C1(C2=NC(C3=CC=CC=C3)=C4N2C=CC=C4)=CC=CC=C1,454.0
CN(C)C1=CC=C(C(C2=C(C)C=CC=C2)=C(C=C/3)C(P4(C5=CC=CC=C5)=O)=CC3=[N+]6CCCC\6)C4=C1,730.0
CN(C)C1=CC=C(C(C2=C(CC)C=CC=C2)=C(C=C/3)C(P4(C5=CC=CC=C5)=O)=CC3=[N+]6CCCC\6)C4=C1,729.0
CN(C)C1=CC=C(C(C2=C(C(F)(F)F)C=CC=C2)=C(C=C/3)C(P4(C5=CC=CC=C5)=O)=CC3=[N+]6CCCC\6)C4=C1,741.0
CN(C)C1=CC=C(C(C2=C(OC)C=CC=C2)=C(C=C/3)C(P4(C5=CC=CC=C5)=O)=CC3=[N+]6CCCC\6)C4=C1,733.0
CN(C)C1=CC=C(C(C2=C(OC)C=CC=C2OC)=C(C=C/3)C(P4(C5=CC=CC=C5)=O)=CC3=[N+]6CCCC\6)C4=C1,737.0
C/[N+](C)=C1C=CC(C2=C\1)=C(C3=CC=CC=C3)C4=CC=C(N(C)C)C=C4P2(C5=CC=CC=C5)=O,726.0
C/[N+](C)=C1C=CC(C2=C\1)=C(C3=C(OC)C=CC=C3)C4=CC=C(N(C)C)C=C4P2(C5=CC=CC=C5)=O,731.0
C/[N+](C)=C1C=CC(C2=C\1)=C(C3=C(OC)C=CC=C3OC)C4=CC=C(N(C)C)C=C4P2(C5=CC=CC=C5)=O,735.0
C/[N+](C)=C1C=CC(C2=C\1)=C(C3=C(CC)C=CC=C3)C4=CC=C(N(C)C)C=C4P2(C5=CC=CC=C5)=O,724.0
C/[N+](C)=C1C=CC(C2=C\1)=C(C3=C(C)C=CC=C3C)C4=CC=C(N(C)C)C=C4P2(C5=CC=CC=C5)=O,735.0
C/[N+](C)=C1C=CC(C2=C\1)=C(C3=C(C)C=C(C)C=C3C)C4=CC=C(N(C)C)C=C4P2(C5=CC=CC=C5)=O,733.0
C/[N+](C)=C1C=CC(C2=C\1)=C(C3=C(C)C=CC=C3)C4=CC=C(N(C)C)C=C4P2(C(C)(C)C)=O,719.0
C/[N+](C)=C1C=CC(C2=C\1)=C(C3=C(OC)C=CC=C3OC)C4=CC=C(N(C)C)C=C4P2(C(C)(C)C)=O,720.0
C/[N+](C)=C1C=CC(C2=C\1)=C(C3=C(C)C=CC=C3)C4=CC=C(N(C)C)C=C4P2(C5=CC=CC=C5)=O,725.0
O=P(C1=CC(N2CCC2)=CC=C1C(C3=C(C)C=CC=C3)=C4C=C/5)(C6=CC=CC=C6)C4=CC5=[N+]7CCC\7,726.0
O=P(C1=CC(N2CCCC2)=CC=C1C(C3=C(C)C=CC=C3)=C4C=C/5)(C6=CC=CC=C6)C4=CC5=[N+]7CCCC\7,729.0
C/[N+](C)=C1C=CC(C2=C\1)=C(C3=C(C(F)(F)F)C=CC=C3)C4=CC=C(N(C)C)C=C4P2(C5=CC=CC=C5)=O,738.0
O=P(C1=CC(N2CCC2)=CC=C1C(C3=C(C(F)(F)F)C=CC=C3)=C4C=C/5)(C6=CC=CC=C6)C4=CC5=[N+]7CCC\7,735.0
O=P(C1=CC(N2CCCC2)=CC=C1C(C3=C(C(F)(F)F)C=CC=C3)=C4C=C/5)(C6=CC=CC=C6)C4=CC5=[N+]7CCCC\7,744.0
CC[N+]1=C(C(C)(C)C2=C1C=CC=C2)/C=C/C(CCC3)=C4C3=C(/C=C5N(CC)C(C=CC=C6)=C6C/5(C)C)C(C=CC(N(CC)CC)=C7)=C7O4,740.0
CC[N+]1=C(C(C)(C)C2=C1C=CC=C2)/C=C/C(CCC3)=C4C3=C(/C=C5N(CC)C(C=CC=C6)=C6C/5(C)C)C(C=C(C)C(NCC)=C7)=C7O4,732.0
CC[N+]1=C(C(C)(C)C2=C1C=CC=C2)/C=C/C(CCC3)=C4C3=C(/C=C5N(CC)C(C=CC=C6)=C6C/5(C)C)C(C=CC(NCC)=C7)=C7O4,735.0
CC[N+]1=C(C(C)(C)C2=C1C=CC=C2)/C=C/C(CCC3)=C4C3=C(/C=C5N(CC)C(C=CC=C6)=C6C/5(C)C)C(C=C7C8=C9CCCN8CCC7)=C9O4,747.0
CC[N+]1=C(C(C)(C)C2=C1C=CC=C2)/C=C/C(CCC3)=C4C3=C(/C=C5N(CC)C(C=CC=C6)=C6C/5(C)C)C(C=CC(O)=C7)=C7O4,734.0
N#C/C(C1=CC=C(OC)C=C1)=C\C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2,492.0
N#C/C(C1=CC=C(OC)C=C1)=C\C2=CC=C(N(C3=CC=CC=C3)C4=CC=C(/C=C(C#N)/C5=CC=C(OC)C=C5)C=C4)C=C2,504.0
N#C/C(C1=CC=C(OC)C=C1)=C\C2=CC=C(N(C3=CC=C(/C=C(C#N)/C4=CC=C(OC)C=C4)C=C3)C5=CC=C(/C=C(C#N)/C6=CC=C(OC)C=C6)C=C5)C=C2,498.0
N#C/C(C1=CC=C(C#N)C=C1)=C\C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2,539.0
N#C/C(C1=CC=C(C#N)C=C1)=C\C2=CC=C(N(C3=CC=C(/C=C(C#N)/C4=CC=C(C#N)C=C4)C=C3)C5=CC=CC=C5)C=C2,554.0
N#C/C(C1=CC=C(C#N)C=C1)=C\C2=CC=C(N(C3=CC=C(/C=C(C#N)/C4=CC=C(C#N)C=C4)C=C3)C5=CC=C(/C=C(C#N)/C6=CC=C(C#N)C=C6)C=C5)C=C2,546.0
N#C/C(C1=CC=C(C#N)C=C1)=C\C2=CC=C(/C=C/C3=CC=C(C=C3)N(C4=CC=CC=C4)C5=CC=CC=C5)C=C2,592.0
N#C/C(C1=CC=C(C#N)C=C1)=C\C(C=C2)=CC=C2C3=CC=C(N(C4=CC=C(C5=CC=C(C=O)C=C5)C=C4)C6=CC=C(C7=CC=C(/C=C(C#N)/C8=CC=C(C#N)C=C8)C=C7)C=C6)C=C3,578.0
N#C/C(C1=CC=C(C#N)C=C1)=C\C(C=C2)=CC=C2C3=CC=C(N(C4=CC=C(C5=CC=C(/C=C(C#N)/C6=CC=C(C#N)C=C6)C=C5)C=C4)C7=CC=C(C8=CC=C(/C=C(C#N)/C9=CC=C(C#N)C=C9)C=C8)C=C7)C=C3,601.0
O=C(OC)/C(C#N)=C/C(C=C1)=CC=C1C2=CC=C(N(C3=CC=C(C4=CC=C(/C=C(C#N)/C(OC)=O)C=C4)C=C3)C5=CC=C(C6=CC=C(/C=C(C#N)/C(OC)=O)C=C6)C=C5)C=C2,603.0
C12=CC=CC3=C1C(C(C=C2)=CC=C4C5=CC=NC=C5)=C4C=C3,387.0
C12=CC=CC3=C1C(C(C=C2)=CC(C4=CC=NC=C4)=C5)=C5C=C3,403.0
C12=CC=CC3=C1C(C(C=C2)=CC(C4=NC=CC=C4)=C5)=C5C=C3,401.0
C12=CC=CC3=C1C(C(C(C4=CC=NC=C4)=C2)=CC=C5)=C5C=C3,379.0
C12=C(C3=CC=NC=C3)C=CC4=C1C(C(C=C2)=CC=C5C6=CC=NC=C6)=C5C=C4,399.0
C12=CC(C3=CC=NC=C3)=CC4=C1C(C(C=C2)=CC(C5=CC=NC=C5)=C6)=C6C=C4,417.0
C12=CC(C3=NC=CC=C3)=CC4=C1C(C(C=C2)=CC(C5=CC=CC=N5)=C6)=C6C=C4,419.0
C12=CC=CC3=C1C(C(C(C4=CC=NC=C4)=C2)=CC=C5)=C5C=C3C6=CC=NC=C6,382.0
C12=CC=CC3=C1C(C(C(C4=CC=NC=C4)=C2)=CC=C5)=C5C(C6=CC=NC=C6)=C3,382.0
CCCCC1=C(C=C2)C3=C(C(C4=CC=NC=C4)=C1)C=CC5=C3C2=C(C6=CC=NC=C6)C=C5CCCC,415.0
O=P1(C2=CC=CC=C2)C3=C(C=CC=C3)N(C4=CC=CC=C4)C5=C1C=CC=C5,427.0
O=P1(C2=CC=CC=C2)C3=C(C=CC=C3)N(C)C4=C1C(C=CC=C5)=C5C6=C4C=CC=C6,433.0
F[B-]1(F)N2C(C3=CC=CC=C3)=CC(C4=CC=CC=C4)=C2N=C5C(C6=CC=CC=C6)=CC(C7=CC=CC=C7)=[N+]15,672.0
F[B-]1(F)N2C(C3=CC=C(Br)C=C3)=CC(C4=CC=CC=C4)=C2N=C5C(C6=CC=CC=C6)=CC(C7=CC=C(Br)C=C7)=[N+]15,687.0
F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC=CC=C4)=C2N=C5C(C6=CC=CC=C6)=CC(C7=CC=C(OC)C=C7)=[N+]15,715.0
F[B-]1(F)N2C(C3=CC=C(C#CC4=CC=C(N(C)C)C=C4)C=C3)=CC(C5=CC=CC=C5)=C2N=C6C(C7=CC=CC=C7)=CC(C8=CC=C(C#CC9=CC=C(N(C)C)C=C9)C=C8)=[N+]16,827.0
